ID RUTA,Mes,Año,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compañia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
,Noviembre,2014,AG,TM,AGUASCALIENTES,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$20,736.00",22,2.55,$13.83,14
,Noviembre,2014,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$13,478.40",22,2.55,$13.83,20
,Noviembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$21,600.00",22,2.55,$13.83,16
,Noviembre,2014,SP,SP,SAN LUIS POTOSI,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$1,728.00",22,2.55,$13.83,1
,Noviembre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$41,040.00",22,2.55,$13.83,20
,Noviembre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$26,784.00",22,2.55,$13.83,20
,Noviembre,2014,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,108.80",22,2.55,$13.83,4
,Noviembre,2014,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,144.00",22,2.55,$13.83,10
,Noviembre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,987.69",22,2.55,$13.83,6
,Noviembre,2014,EM,SP,TENANGO DEL VALLE,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$14,860.80",22,2.55,$13.83,6
,Noviembre,2014,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$32,832.00",22,2.55,$13.83,24
,Noviembre,2014,SP,SP,SAN LUIS POTOSI,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,576.39",22,2.55,$13.83,1
,Noviembre,2014,BJ,CH,MEXICALI,CHIHUAHUA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$41,735.46",22,2.55,$13.83,28
,Octubre,2014,NL,SP,APODACA,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,780.00",22,2.55,$13.72,8
,Octubre,2014,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,780.00",22,2.55,$13.72,15
,Octubre,2014,TM,DF,NUEVO LAREDO,CIUDAD DE MEXICO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$16,380.00",22,2.55,$13.72,26
,Octubre,2014,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,220.00",22,2.55,$13.72,15
,Octubre,2014,TM,NL,NUEVO LAREDO,APODACA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,620.00",22,2.55,$13.72,4
,Octubre,2014,TM,JC,NUEVO LAREDO,GUADALAJARA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$15,680.00",22,2.55,$13.72,18
,Octubre,2014,TM,NL,NUEVO LAREDO,APODACA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,350.00",22,2.55,$13.72,4
,Octubre,2014,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$9,870.00",22,2.55,$13.72,15
,Octubre,2014,TM,CO,NUEVO LAREDO,ARTEAGA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$7,980.00",22,2.55,$13.72,6
,Octubre,2014,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,620.00",22,2.55,$13.72,4
,Octubre,2014,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,180.00",22,2.55,$13.72,6
,Octubre,2014,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$6,580.00",22,2.55,$13.72,6
,Octubre,2014,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$7,980.00",22,2.55,$13.72,6
,Octubre,2014,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$9,380.00",22,2.55,$13.72,6
,Octubre,2014,EM,TM,CUAUTITLAN IZCALLI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$16,380.00",22,2.55,$13.72,24
,Octubre,2014,EM,TM,ECATEPEC,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$16,380.00",22,2.55,$13.72,24
,Octubre,2014,DG,TM,GOMEZ PALACIO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$19,180.00",22,2.55,$13.72,12
,Octubre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$13,580.00",22,2.55,$13.72,16
,Octubre,2014,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,480.00",22,2.55,$13.72,4
,Octubre,2014,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,270.00",22,2.55,$13.72,4
,Octubre,2014,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,620.00",22,2.55,$13.72,4
,Octubre,2014,NL,TM,GARCIA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,480.00",22,2.55,$13.72,4
,Octubre,2014,NL,TM,SANTA CATARINA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,620.00",22,2.55,$13.72,4
,Octubre,2014,QO,TM,SAN JUAN DEL RIO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$13,580.00",22,2.55,$13.72,16
,Octubre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,780.00",22,2.55,$13.72,16
,Octubre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,360.00",22,2.55,$13.72,16
,Octubre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,080.00",22,2.55,$13.72,16
,Octubre,2014,TM,TM,NUEVO LAREDO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$2,380.00",22,2.55,$13.72,1
,Octubre,2014,CO,NL,RAMOS ARIZPE,GARCIA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$3,200.00",22,2.55,$13.72,2
,Octubre,2014,CO,NL,RAMOS ARIZPE,APODACA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$3,200.00",22,2.55,$13.72,2
,Octubre,2014,NL,CO,APODACA,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$3,200.00",22,2.55,$13.72,2
,Octubre,2014,SP,CO,SAN LUIS POTOSI,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,200.00",22,2.55,$13.72,7
,Octubre,2014,CO,TM,RAMOS ARIZPE,REYNOSA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$8,900.00",22,2.55,$13.72,6
,Octubre,2014,CO,CO,SALTILLO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,350.00",22,2.55,$13.72,1
,Octubre,2014,HG,SP,PACHUCA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,150.00",22,2.55,$13.72,7
,Octubre,2014,SR,SP,HERMOSILLO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$36,250.00",22,2.55,$13.72,48
,Octubre,2014,VZ,SP,VERACRUZ,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$9,425.00",22,2.55,$13.72,12
,Octubre,2014,ZS,SP,FRESNILLO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$6,090.00",22,2.55,$13.72,4
,Octubre,2014,AG,SP,AGUASCALIENTES,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,075.00",22,2.55,$13.72,4
,Octubre,2014,NL,SP,APODACA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,875.00",22,2.55,$13.72,9
,Octubre,2014,TM,SP,REYNOSA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$18,125.00",22,2.55,$13.72,12
,Octubre,2014,EM,SP,TOLUCA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$9,425.00",22,2.55,$13.72,5
,Octubre,2014,GT,SP,SILAO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,640.00",22,2.55,$13.72,4
,Octubre,2014,JC,SP,TLAJOMULCO DE ZUNIGA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,875.00",22,2.55,$13.72,6
,Octubre,2014,PL,SP,CUAUTLANCINGO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,600.00",22,2.55,$13.72,10
,Octubre,2014,QO,SP,EL MARQUES,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,640.00",22,2.55,$13.72,4
,Octubre,2014,TM,SP,NUEVO LAREDO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,817.50",22,2.55,$13.72,15
,Octubre,2014,CH,SP,CHIHUAHUA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$26,100.00",22,2.55,$13.72,24
,Octubre,2014,HG,SP,PACHUCA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$13,775.00",22,2.55,$13.72,7
,Octubre,2014,SR,SP,HERMOSILLO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$50,750.00",22,2.55,$13.72,48
,Octubre,2014,VZ,SP,VERACRUZ,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,125.00",22,2.55,$13.72,18
,Octubre,2014,ZS,SP,FRESNILLO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$9,425.00",22,2.55,$13.72,4
,Octubre,2014,AG,SP,AGUASCALIENTES,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,090.00",22,2.55,$13.72,4
,Octubre,2014,NL,SP,APODACA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$15,950.00",22,2.55,$13.72,9
,Octubre,2014,TM,SP,REYNOSA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$34,075.00",22,2.55,$13.72,12
,Octubre,2014,EM,SP,TOLUCA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,470.00",22,2.55,$13.72,5
,Octubre,2014,GT,SP,SILAO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,800.00",22,2.55,$13.72,4
,Octubre,2014,JC,SP,TLAJOMULCO DE ZUNIGA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$15,660.00",22,2.55,$13.72,6
,Octubre,2014,PL,SP,CUAUTLANCINGO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$15,950.00",22,2.55,$13.72,10
,Octubre,2014,QO,SP,EL MARQUES,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,800.00",22,2.55,$13.72,4
,Octubre,2014,TM,SP,NUEVO LAREDO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$21,750.00",22,2.55,$13.72,15
,Octubre,2014,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$9,860.00",22,2.55,$13.72,6
,Octubre,2014,MS,NL,AYALA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$34,075.00",22,2.55,$13.72,24
,Octubre,2014,CH,CO,CIUDAD JUAREZ,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$26,100.00",22,2.55,$13.72,24
,Octubre,2014,GT,TM,CELAYA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$24,360.00",22,2.55,$13.72,22
,Octubre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$6,525.00",22,2.55,$13.72,6
,Octubre,2014,CH,CO,CHIHUAHUA,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$20,300.00",22,2.55,$13.72,18
,Octubre,2014,CH,GT,CHIHUAHUA,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$41,325.00",22,2.55,$13.72,24
,Octubre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,150.00",22,2.55,$13.72,6
,Octubre,2014,GT,TM,CORTAZAR,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$23,925.00",22,2.55,$13.72,20
,Octubre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$18,850.00",22,2.55,$13.72,20
,Octubre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$34,075.00",22,2.55,$13.72,20
,Octubre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$34,452.00",22,2.55,$13.72,20
,Octubre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$34,800.00",22,2.55,$13.72,20
,Octubre,2014,CH,GT,CIUDAD JUAREZ,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$43,500.00",22,2.55,$13.72,30
,Octubre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,017.00",22,2.55,$13.72,6
,Octubre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,640.00",22,2.55,$13.72,6
,Octubre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,295.00",22,2.55,$13.72,6
,Octubre,2014,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$13,050.00",22,2.55,$13.72,20
,Octubre,2014,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$23,200.00",22,2.55,$13.72,20
,Octubre,2014,TM,SP,NUEVO LAREDO,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,632.50",22,2.55,$13.72,15
,Octubre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$12,905.00",22,2.55,$13.72,16
,Octubre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$23,925.00",22,2.55,$13.72,16
,Octubre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$24,650.00",22,2.55,$13.72,16
,Octubre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$23,925.00",22,2.55,$13.72,16
,Octubre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,785.00",22,2.55,$13.72,6
,Octubre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,162.00",22,2.55,$13.72,6
,Octubre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,539.00",22,2.55,$13.72,6
,Octubre,2014,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$9,947.00",22,2.55,$13.72,6
,Octubre,2014,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,684.00",22,2.55,$13.72,6
,Octubre,2014,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,614.00",22,2.55,$13.72,6
,Octubre,2014,QO,TM,SAN JUAN DEL RIO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$23,577.00",22,2.55,$13.72,16
,Octubre,2014,QO,TM,SAN JUAN DEL RIO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$23,200.00",22,2.55,$13.72,16
,Octubre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$19,009.50",22,2.55,$13.72,16
,Octubre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,440.00",22,2.55,$13.72,16
,Octubre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$19,009.50",22,2.55,$13.72,16
,Octubre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$20,880.00",22,2.55,$13.72,16
,Octubre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,632.50",22,2.55,$13.72,16
,Octubre,2014,NL,TM,SANTA CATARINA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,017.00",22,2.55,$13.72,4
,Octubre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$12,905.00",22,2.55,$13.72,20
,Octubre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$24,244.00",22,2.55,$13.72,20
,Octubre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$23,200.00",22,2.55,$13.72,20
,Octubre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$24,853.00",22,2.55,$13.72,20
,Octubre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$12,905.00",22,2.55,$13.72,20
,Octubre,2014,EM,TM, TENANGO DEL VALLE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$15,225.00",22,2.55,$13.72,24
,Octubre,2014,EM,TM, TENANGO DEL VALLE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$30,450.00",22,2.55,$13.72,24
,Octubre,2014,TL,TM,TETLA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$18,850.00",22,2.55,$13.72,24
,Octubre,2014,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$28,855.00",22,2.55,$13.72,24
,Octubre,2014,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,632.50",22,2.55,$13.72,10
,Octubre,2014,SP,TM,VILLA DE REYES,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,632.50",22,2.55,$13.72,16
,Octubre,2014,EM,GT,TULTITLAN,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$16,528.78",22,2.55,$13.72,6
,Octubre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,374.71",22,2.55,$13.72,3
,Octubre,2014,QO,GT,QUERETARO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,018.58",22,2.55,$13.72,5
,Octubre,2014,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$3,615.36",22,2.55,$13.72,2
,Octubre,2014,QO,GT,SAN JUAN DEL RIO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$9,611.11",22,2.55,$13.72,6
,Octubre,2014,EM,GT,TOLUCA,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,993.02",22,2.55,$13.72,6
,Octubre,2014,SP,SP,VILLA DE REYES,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,547.60",22,2.55,$13.72,1
,Octubre,2014,SP,NL,SAN LUIS POTOSI,COLOMBIA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,232.00",22,2.55,$13.72,16
,Octubre,2014,QO,GT,QUERETARO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$7,778.58",22,2.55,$13.72,5
,Octubre,2014,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,061.36",22,2.55,$13.72,2
,Octubre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,290.71",22,2.55,$13.72,3
,Octubre,2014,SP,GT,VILLA DE REYES,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,352.83",22,2.55,$13.72,4
,Octubre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,072.31",22,2.55,$13.72,3
,Octubre,2014,MS,TM,CUAUTLA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$35,095.68",22,2.55,$13.72,25
,Octubre,2014,QO,CO,QUERETARO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$17,760.00",22,2.55,$13.72,10
